person_id,first_name,surname,normalized_name
3754,Sigismund,Poghan,
3755,Sigismundi,Zermegh,
3756,Sigismundus,,
3757,Sigismundus,"Bakowcza, de",
3758,Sigismundus,Bochkay,
3759,Sigismundus,"Bococza, de",
3760,Sigismundus,Borothwa,
3761,Sigismundus,Boruthwa,
3762,Sigismundus,Frodnohar,
3763,Sigismundus,Fronnar,
3764,Sigismundus,Fronzozt,
3765,Sigismundus,Palffi,
3766,Sigismundus,Palffy,
3767,Sigismundus,Palfy,
3768,Sigismundus,Rosdi,
3769,Sigismundus,Szermegh,
3770,Sigismundus,Zermagh,
3771,Sigismundus,Zermeg,
3772,Sigismundus,Zermegh,
3773,Silvestrus,,
3774,Simko,,
3775,Simon,,
3776,Simon,Chaulowych,
3777,Simon,Chawlowych,
3778,Simon,Dwdych,
3779,Simon,Horwath,
3780,Simon,Keglevich,
3781,Simon,Keglewich,
3782,Simon,Keglewych,
3783,Simon,Krupych,
3784,Simon,Krwpych,
3785,Simon,Lukachych,
3786,Simon,Lwcachych,
3787,Simon,Lwkachych,
3788,Simon,Myrkoczy,
3789,Simon,Myrkowczy,
3790,Simon,Nagy,
3791,Simon,Swschych,
3792,Simon,Swselych,
3793,Simon,Swstelych,
3794,Simon,Zabo,
3795,Simonis,Swsebych,
3796,Simonus,Horwath,
3797,Sinkonis,,
3798,Soffia,Kerecheny,
3799,Sophia,,
3800,Sophia,Bradach,
3801,Sophia,Gyulay,
3802,Sophia,Gywlay,
3803,Sophia,Hennyngh,
3804,Sophia,Kerecheny,
3805,Sophiae,Kerecheny,
3806,Sophie,,
3807,Stanislaus,,
3808,Stanislaus,"Zawersya, de",
3809,Stanizlaus,,
3810,Steffani,"Gregoryancz, de",
3811,Steffkonis,Wayda,
3812,Stefko,Wayde,
3813,Stefycza,,
3814,Stepanus,Gregoryanczy,
3815,Stephan,Kastellanffy,
3816,Stephan,More,
3817,Stephani,"Gregoryancz, de",
3818,Stephani,Gwbassoczy,
3819,Stephani,More,
3820,Stephani,Pogledych,
3821,Stephannus,Bradach,
3822,Stephanus,,
3823,Stephanus,Arbanaz,
3824,Stephanus,Archy,
3825,Stephanus,Aythych,
3826,Stephanus,Aytych,
3827,Stephanus,Baghachoczy,
3828,Stephanus,Bathory G.,
3829,Stephanus,Baxych,
3830,Stephanus,Bedekowych,
3831,Stephanus,Bedekoych,
3832,Stephanus,Benchechych,
3833,Stephanus,Benchecych,
3834,Stephanus,Berdoczy,
3835,Stephanus,Berizlo,
3836,Stephanus,Bery,
3837,Stephanus,Beryzlawych,
3838,Stephanus,Bisztriczey,
3839,Stephanus,Bochkay,
3840,Stephanus,Bockay,
3841,Stephanus,Bogachoczy,
3842,Stephanus,Borothwa,
3843,Stephanus,Boruthwa,
3844,Stephanus,Bothka,
3845,Stephanus,Bothkay,
3846,Stephanus,Bradach,
3847,Stephanus,"Brezyna, de",
3848,Stephanus,Brodarych,
3849,Stephanus,Bwdachych,
3850,Stephanus,Bwsanych,
3851,Stephanus,Bwsanynch,
3852,Stephanus,"Bykalyo, de",
3853,Stephanus,Bystryczky,
3854,Stephanus,Bysztrychky,
3855,Stephanus,Byzthrychki,
3856,Stephanus,Byzthrychky,
3857,Stephanus,Byztrychey,
3858,Stephanus,Byztrychky,
3859,Stephanus,Castellanffy,
3860,Stephanus,Chergar,
3861,Stephanus,Chupor,
3862,Stephanus,Czwethkoych de Lokawcz,
3863,Stephanus,Czypo,
3864,Stephanus,Dersywoych,
3865,Stephanus,Deshazy,
3866,Stephanus,Dolacz,
3867,Stephanus,Dragas,
3868,Stephanus,Drenoczy,
3869,Stephanus,Drobythel,
3870,Stephanus,Drwskoczy,
3871,Stephanus,Dyankowych,
3872,Stephanus,Dylych,
3873,Stephanus,Dynkoych,
3874,Stephanus,Dythychkowych,
3875,Stephanus,Egerwary,
3876,Stephanus,Eztheny,
3877,Stephanus,Ezthyeni,
3878,Stephanus,Ezthyeny,
3879,Stephanus,Eztyeny,
3880,Stephanus,Filipchich,
3881,Stephanus,Filipchych,
3882,Stephanus,Frornugh,
3883,Stephanus,Fylypchych,
3884,Stephanus,Fylypohych,
3885,Stephanus,Fynthych,
3886,Stephanus,Fynthycz,
3887,Stephanus,Gabrielis,
3888,Stephanus,Gorbonok,
3889,Stephanus,Gorbonoky,
3890,Stephanus,Gorbonuky,
3891,Stephanus,"Gorbonwk, de",
3892,Stephanus,Gradechky,
3893,Stephanus,Gregorianczy,
3894,Stephanus,"Gregoryancz, de",
3895,Stephanus,Gregoryanczi,
3896,Stephanus,Gregoryanczy,
3897,Stephanus,"Gregoryanczy, de",
3898,Stephanus,Gregoryanzy,
3899,Stephanus,Gwbasoczy,
3900,Stephanus,Gwbassoczy,
3901,Stephanus,Gwbassowczy,
3902,Stephanus,"Gwdowcz, de",
3903,Stephanus,Gywlay,
3904,Stephanus,Haroydych,
3905,Stephanus,Hassagi de Kopinno,
3906,Stephanus,Hawydych,
3907,Stephanus,Herkffi,
3908,Stephanus,Herkffy,
3909,Stephanus,Herkfy,
3910,Stephanus,Herkowych,
3911,Stephanus,Herkoych,
3912,Stephanus,Hobethych,
3913,Stephanus,"Hom, de",
3914,Stephanus,Homzky,
3915,Stephanus,Homzky*,
3916,Stephanus,Horuath,
3917,Stephanus,Horwath,
3918,Stephanus,Horwath de Belowarcz,
3919,Stephanus,Hrwsoczy,
3920,Stephanus,Hrwssoczy,
3921,Stephanus,Humzky,
3922,Stephanus,Hwbethych,
3923,Stephanus,Hwm,
3924,Stephanus,"Hwm, de",
3925,Stephanus,Hwmzky,
3926,Stephanus,"Hwzarcz, de",
3927,Stephanus,Hwzarczy,
3928,Stephanus,Isaak,
3929,Stephanus,Isak,
3930,Stephanus,Isthwanfy,
3931,Stephanus,Isthwanych,
3932,Stephanus,Istwanfy,
3933,Stephanus,Istwanych,
3934,Stephanus,Izdenczy,
3935,Stephanus,Jwryewych,
3936,Stephanus,"Kalcz, de",
3937,Stephanus,Kasnar,
3938,Stephanus,Kasnarych de Welika,
3939,Stephanus,Kastelanfy,
3940,Stephanus,Keczer,
3941,Stephanus,Kerhen,
3942,Stephanus,Klokoch,
3943,Stephanus,Komornik,
3944,Stephanus,Koszowych (loco Swste),
3945,Stephanus,Kozel,
3946,Stephanus,Kozell,
3947,Stephanus,Krisanycz,
3948,Stephanus,Krysanych,
3949,Stephanus,Kwkawycza,
3950,Stephanus,Kwsycza,
3951,Stephanus,Ladffy,
3952,Stephanus,Ladomery,
3953,Stephanus,Larynczffy,
3954,Stephanus,Lerynczffy,
3955,Stephanus,Lestak,
3956,Stephanus,Lewrynczfy,
3957,Stephanus,Magas,
3958,Stephanus,Makotep,
3959,Stephanus,Mlaka,
3960,Stephanus,More,
3961,Stephanus,Mwkronschyak,
3962,Stephanus,Mykwlas,
3963,Stephanus,Myrkoczy,
3964,Stephanus,Myslenowych,
3965,Stephanus,Nelepeczey,
3966,Stephanus,Papratowych,
3967,Stephanus,Paris,
3968,Stephanus,"Peker, de",
3969,Stephanus,Pekry,
3970,Stephanus,Peres,
3971,Stephanus,Pergarycz,
3972,Stephanus,Pergorych,
3973,Stephanus,Perhatych,
3974,Stephanus,Peszery,
3975,Stephanus,Pezery,
3976,Stephanus,Philipowycz,
3977,Stephanus,Phylypchych,
3978,Stephanus,Podgaychych,
3979,Stephanus,Podgoyzych,
3980,Stephanus,Pogledych,
3981,Stephanus,Poszery,
3982,Stephanus,Prachochy,
3983,Stephanus,Praschoczy,
3984,Stephanus,Pwchych,
3985,Stephanus,Pwczych,
3986,Stephanus,Rakarych,
3987,Stephanus,Roszowych,
3988,Stephanus,Rozowych,
3989,Stephanus,Rozowych alias Apalenych,
3990,Stephanus,Ruzonych,
3991,Stephanus,Sampwh,
3992,Stephanus,"Sassyncz, de",
3993,Stephanus,Schytaroczy,
3994,Stephanus,Schytaroczy*,
3995,Stephanus,"Schythario, de*",
3996,Stephanus,Schytharoczy,
3997,Stephanus,"Sebrundwcz, de",
3998,Stephanus,Seretha,
3999,Stephanus,Simonfy,
4000,Stephanus,Skertha,
4001,Stephanus,Span,
4002,Stephanus,Strezoya,
4003,Stephanus,Tahy,
4004,Stephanus,Tharkonis,
4005,Stephanus,Therbych,
4006,Stephanus,Therek,
4007,Stephanus,Thobie,
4008,Stephanus,Thubicinator,
4009,Stephanus,Thwroczi,
4010,Stephanus,Thyslar,
4011,Stephanus,Trombethas,
4012,Stephanus,Tysliar,
4013,Stephanus,Vythez,
4014,Stephanus,Wgrinowych,
4015,Stephanus,Wgrynowych,
4016,Stephanus,Withossich,
4017,Stephanus,Wythesych,
4018,Stephanus,Wythez,
4019,Stephanus,Zabo,
4020,Stephanus,Zayecz,
4021,Stephanus,Zeld de Wragowcz,
4022,Stephanus,"Zemche, de",
4023,Stephanus,Zempchey,
4024,Stephanus,Zrezoya,
4025,Stephanus,Ztrezoya,
4026,Stephanus,Zuhodoly,
4027,Stephanus,Zwhodol,
4028,Stephanus,Zwhodoli,
4029,Stephanus,Zwhodoly,
4030,Stephanus junior,,
4031,"Stephanus, Balthasar",Gregoryanczy,
4032,"Stephanus, Michael",Benchechich,
4033,"Stephanus, Michael",Homzky,
4034,"Stephanus, Michael",Tahy,
4035,"Stephanus, Nicolaus",Bradach,
4036,"Stephanus, Simeon",Byztrychky,
4037,"Stephanus, Wolffgangus",Bogachyoczy,
4038,Stephycza,,
4039,Susana,Rathkay,
4040,Symonfy,,
4041,Synaryna,"Monchowcz, de",
4042,Synkonis,,
4043,Sypos,,
4044,Tarco,,
4045,Tarko,Bertha,
4046,Tarkonis,,
4047,Tharko,,
4048,Tharupwcz,Lwdwefkay,
4049,Thobya,"Bragasowcz, de",
4050,Thoma,Hyryak,
4051,Thomas,,
4052,Thomas,Arbanasz,
4053,Thomas,Arbanaz,
4054,Thomas,Augwstinych,
4055,Thomas,Ban,
4056,Thomas,Bosnyak,
4057,Thomas,Bosnych,
4058,Thomas,Bresky,
4059,Thomas,Bussay,
4060,Thomas,Bysey,
4061,Thomas,Byssesy,
4062,Thomas,Byssey,
4063,Thomas,Byszay,
4064,Thomas,Capithanfyw,
4065,Thomas,Capytanfy,
4066,Thomas,Chaulocz,
4067,Thomas,Chaulouych,
4068,Thomas,Chaulowych,
4069,Thomas,Chawloych,
4070,Thomas,Draganych,
4071,Thomas,Dragunych,
4072,Thomas,Drogh,
4073,Thomas,Drwgh,
4074,Thomas,Duorzky,
4075,Thomas,Dwdych,
4076,Thomas,Dwgh,
4077,Thomas,Erdeody,
4078,Thomas,Erdeudi,
4079,Thomas,Erdeudy,
4080,Thomas,Erdewdy,
4081,Thomas,Hoyssych,
4082,Thomas,Hoyszych,
4083,Thomas,Hoyzych,
4084,Thomas,Hyryak,
4085,Thomas,Imprych,
4086,Thomas,Ispan,
4087,Thomas,Ispani,
4088,Thomas,Kamaryay,
4089,Thomas,Kerhen,
4090,Thomas,Kermchych,
4091,Thomas,Kolarych,
4092,Thomas,Laczkowych,
4093,Thomas,Laczkoych,
4094,Thomas,Lenardych,
4095,Thomas,Leonardych,
4096,Thomas,Luemes,
4097,Thomas,"Mendzenth, de",
4098,Thomas,Mikwlych,
4099,Thomas,Mislenowych,
4100,Thomas,Modych,
4101,Thomas,Myhanowych,
4102,Thomas,Myksych,
4103,Thomas,Mykwlych,
4104,Thomas,Mylych,
4105,Thomas,Mylyth,
4106,Thomas,Myslenowych,
4107,Thomas,Nemes,
4108,Thomas,Paprathowych,
4109,Thomas,Papratowych,
4110,Thomas,Pepelych,
4111,Thomas,Pethew,
4112,Thomas,Pethrawych,
4113,Thomas,Petrawych,
4114,Thomas,Pogledych,
4115,Thomas,Safar,
4116,Thomas,Sapkar,
4117,Thomas,Schytaroczy,
4118,Thomas,"Schytaryo, de",
4119,Thomas,"Schythario, de",
4120,Thomas,Schytharoczy,
4121,Thomas,Stepanych,
4122,Thomas,Stresemley,
4123,Thomas,Suopan,
4124,Thomas,Swpan,
4125,Thomas,Swpan de Rakytowcz,
4126,Thomas,Sytkey,
4127,Thomas,Wachych,
4128,Thomas,Wochych,
4129,Thomas,Wochycz,
4130,Thomas,Wragoych,
4131,Thomas,Zalay,
4132,Thomas,Zekula,
4133,Thomas,Zlywarch,
4134,Thomas,Zlywarych,
4135,Thomas,Ztepanych,
4136,Thomas,Ztepanyth,
4137,Thomas,Zthepanych,
4138,Thomas,Zthrychkowych,
4139,Thomas,Ztrychkowych,
4140,Thomas,Ztrychowych,
4141,Thomas,Ztrychoych,
4142,Thomas junior,Imprych,
4143,Thomas junior,Modych,
4144,Thomas senior,,
4145,Thomas senior,Imprych,
4146,"Thomas, Franciscus",Boznych,
4147,"Thomas, junior",Imprych,
4148,"Thomas, junior",Modych,
4149,"Thomas, junioris",Imprych,
4150,"Thomas, junioris",Mwdych,
4151,"Thomas, senioris",,
4152,Thomass,Pepelych,
4153,Thomass,Petrawych,
4154,Thomass,Stefanych,
4155,Thomass,Wgrynonych,
4156,Thurco,,
4157,Toma,Papratoich,
4158,Ulric,,
4159,Urban,,
4160,Urbanus,,
4161,Urbanus,Dolyanzky,
4162,Ursula,,
4163,Ursula,Balogh,
4164,Ursulae,,
4165,Valentin,,
4166,Valentin,Magnus,
4167,Valentin,Palfy,
4168,Valentin,Zorko,
4169,Valentini,,
4170,Valentini,Krpan,
4171,Valentini,Palfy,
4172,Valentini,Zebenych,
4173,Valentinus,,
4174,Valentinus,Dropwchich,
4175,Valentinus,Myrenych,
4176,Valentinus,Palffy,
4177,Valentinus,Palfy,
4178,Valentinus,Zorko de Rakytowcz,
4179,Valentius,,
4180,Valentius,Palffy,
4181,Valthasarius,Blasko,
4182,Veronice,,
4183,Vicentius,Lepeych,
4184,Victor,,
4185,Vid,,
4186,Vincentius,,
4187,Vincentius,Lepeych,
4188,Vincentius,Lepoych,
4189,Vincentus,,
4190,Vital,,
4191,Vital,Gorazda,
4192,Vitalis,,
4193,Vitalis,Garazda,
4194,Viti,Bwdor,
4195,Viti,Horwath,
4196,Vitus,,
4197,Vitus,Budor,
4198,Vitus,Bwdor,
4199,Vitus,Horwat,
4200,Vitus,Horwath,
4201,Vitus,Sowan (familiaris Sowan),
4202,Vitus,Thremzki,
4203,Vitus,Tremzky,
4204,Volffgangus,Botthka,
4205,Volffgangus,Dragach,
4206,Volffgangus,Dragas,
4207,Wakowycz,,
4208,Wgrina,,
4209,"Wokman, Mykula",,
4210,Wolffgang,,
4211,Wolffgangus,,
4212,Wolffgangus,Bochachoczy,
4213,Wolffgangus,Bogachoczy,
4214,Wolffgangus,Bothka,
4215,Wolffgangus,Busanych,
4216,Wolffgangus,Bussanych,
4217,Wolffgangus,Bwsanych,
4218,Wolffgangus,Dragach,
4219,Wolffgangus,Dragas,
4220,Wolffgangus,Draghach,
4221,Wolffgangus,Drwskoczy,
4222,Wolffgangus,Drwskowczy,
4223,Wolffgangus,Dudich,
4224,Wolffgangus,Dudych,
4225,Wolffgangus,Dwdych,
4226,Wolffgangus,Dwdyth,
4227,Wolffgangus,Fodoroczy,
4228,Wolffgangus,Fodroczy,
4229,Wolffgangus,Guzy,
4230,Wolffgangus,Gyczy,
4231,Wolffgangus,Megyerechky,
4232,Wolffgangus,Paprathowych,
4233,Wolffgangus,Wraghoych,
4234,Wolffgangus,Wragowych,
4235,"Wolffgangus, Franciscus",Dragach,
4236,"Wolffgangus, Janchy",Bogachoczy,
4237,"Wolffgangus, Janchy",Boghach,
4238,Wolfgangus,Bwsanych,
4239,Wolfgangus,Czyczy,
4240,Wolfgangus,Drwskoczy,
4241,Wolfgangus,Gyczy,
4242,Wolphgangus,Gyczy,
4243,Wyd,,
4244,Yemecz,,
4245,Ywanecz,Bokaycs,
4246,Ztanislay,,
4247,Ztanizlaus,,
4248,Ztanizlay,,
4249,Ztanko,Wagrynych,
4250,Ztanko,Wgrinich de Lownicza,
4251,Ztanycza,Benkowych,
4252,jose,Dombay,
