place_id,historical_name,county_id,modern_place,modern_uncertain
1361,"Jegwdowch, Bothynch",4,"JEŽDOVEC, BOTINEC",
1362,Jegwdowcz,4,JEŽDOVEC,
1363,"Jegwdowcz, Benkowcz",4,JEŽDOVEC,
1364,"Jegwdowcz, Botyncz",4,"JEŽDOVEC, BOTINEC",
1365,Jegywdowch,4,JEŽDOVEC,
1366,"Jegywdowch, Syslawych, Jegywdowcz",4,"JEŽDOVEC, ŠIŠLJAVIĆ",
1367,Jegywdowcz,4,JEŽDOVEC,
1368,"Jegywdowcz, Lochylnycza, Chehy, Nowaky, Bwzyn",4,"JEŽDOVEC, LUČELNICA, ČEHI, NOVAKI, BUZIN",
1369,"Jegywdowcz, Syslawych",4,"JEŽDOVEC, ŠIŠLJAVIĆ",
1370,"Jegywdowcz, Sysslawychy",4,"JEŽDOVEC, ŠIŠLJAVIĆ",
1371,"Jelakoucz, Zablathya",1,"ĐELEKOVEC, ZABLETJE",
1372,"Jelakowcz, Zablatya",1,"ĐELEKOVEC, ZABLETJE",
1373,Jelkowcz,1,ĐELEKOVEC,
1374,Jellye,1,,
1375,Jelsowcz,1,JALŠEVEC,
1376,Jelye,1,,
1377,"Jemryhoucz, Othok",1,"IMBRIOVEC, OTOK",
1378,Jemryhowcz,1,IMBRIOVEC,
1379,"Jemryhowcz, Othok",1,"IMBRIOVEC, OTOK",
1380,Jenderkowcz ad Garigh,1,,
1381,Jenderkowcz sub Garych,1,,
1382,Jenderkowcz-ad Garych,1,,
1383,Jendrassewcz,4,,
1384,Jerosyn,1,,
1385,Jeszenowcz,4,JESENOVEC,
1386,"Jezenovcz, Adamowcz",4,JESENOVEC,
1387,Jezenowcz,4,JESENOVEC,
1388,Jezero,4,,1
1389,Jurkethyncz,2,JURKETINEC,
1390,Jurketincz,2,JURKETINEC,
1391,"Jwgowcz, Powsincz",3,,
1392,Jwrkethyncz,2,JURKETINEC,
1393,Jwrketyncz,2,JURKETINEC,
1394,Jwrowlyan,4,,1
1395,Kalecz,1,TKALEC,1
1396,Kalecz Uterque,1,TKALEC,1
1397,Kalecz ad Galgoncza,1,TKALEC,1
1398,Kalecz ad Galguncha,1,TKALEC,1
1399,Kalecz uterque,1,TKALEC,1
1400,Kalecz-ad Galgonchacz,1,TKALEC,1
1401,Kalym,4,,
1402,Kamacza,1,,
1403,Kamarcha,1,,
1404,Kamarcza,1,,
1405,Kamarya,1,,
1406,"Kamarya, Melesocz",1,,
1407,Kamechecz-ad Nagh Kemlek,1,,
1408,Kamechnicza,1,,
1409,Kamechnycza,1,,
1410,Kamechnycza ad Nagkemlek,1,,
1411,Kamechnycza-ad Nagh Kemlek,1,,
1412,Kamenie,4,,1
1413,Kamenycza,1,KAMEŠNICA,
1414,Kapella,1,KAPELA,
1415,"Kapolna, Bednye",1,"KAPELA,",1
1416,"Kapolna, Dobowycza",1,"KAPELA, DUBOVICA",
1417,"Kapolna, Dobowycza, Othok, Jemryhowcz",1,"KAPELA, DUBOVICA, OTOK, IMBRIOVEC",
1418,"Kapolna, Dwbowycza cum pertinentiis",1,"KAPELA, DUBOVICA",
1419,"Kapolna, Kylanoch",1,KAPELA,
1420,Kapronchensia bona,1,KOPRIVNICA,
1421,Kaproncza,1,KOPRIVNICA,
1422,Kaproncza-castrum cum pertinentiis,1,KOPRIVNICA,
1423,Kaproncza-civitas,1,KOPRIVNICA,
1424,Kaproncza-oppidium,1,KOPRIVNICA,
1425,Kaproncza-pertinentiis,1,KOPRIVNICA,
1426,Kaproncza-woyewodatus,1,KOPRIVNICA,
1427,Kapruncza,1,KOPRIVNICA,
1428,Kapruncza-Waywodatus ad,1,KOPRIVNICA,
1429,Kaprwncza,1,KOPRIVNICA,
1430,Kaptholowcz,1,,
1431,Karloucz,1,KARLOVEC,
1432,Karlowcz,1,KARLOVEC,
1433,Karlowcz Superior,1,KARLOVEC,
1434,Karlowcz cum pertinentiis,1,KARLOVEC,
1435,Karpowcz,2,KARLOVEC,
1436,Kassyna,4,KAŠINA,
1437,Kasyna,4,KAŠINA,
1438,Kazmethyna,1,,
1439,Kebel,1,KABEL,
1440,Kelemynoch,1,,
1441,Kenchelowcz,1,,
1442,Kengelowcz,1,,
1443,Kengelowhcz,1,,
1444,Kengyelowcz,1,,
1445,Kepchancz,4,,
1446,Kerhennyna,1,,
1447,Kerhennyna-waywodatus superior,1,,
1448,Kerhnyewyna,1,,
1449,Kerhtowcz,3,,
1450,Kernyn,1,,
1451,"Kernyn, Mathwsalowcz",1,,
1452,Kerthowcz,3,,
1453,Kerztowcz,3,,
1454,Kerztynoucz,1,,
1455,Kevstherowcz,1,GUŠĆEROVEC,
1456,Kis Kemlek-pertinencie ad,1,KALNIK,
1457,Kladye,4,KLADJE,
1458,Kladye villa,4,KLADJE,
1459,Klenocz,1,KLENOVEC,
1460,Klenowcz,1,KLENOVEC,
1461,"Klenowhch, Orehowcz",1,"KLENOVEC, OREHOVEC",
1462,Klokochowcz,1,KLOKOČEVEC,
1463,"Klokochowcz, Milethyncz",1,KLOKOČEVEC,
1464,Klokowcz,1,"KLOKOČEVEC, MILETINEC",
1465,Klwch,1,,
1466,Klwka,4,KLJUKA,
1467,Klyncha Szela,4,KLINČA SELA,
1468,Klyncha Zela,4,KLINČA SELA,
1469,Klyncha szela,4,KLINČA SELA,
1470,Klynchaszela,4,KLINČA SELA,
1471,Klynchazela,4,KLINČA SELA,
1472,"Klywka, Kowachewcz",4,"KLJUKA,",1
1473,"Klywka, Kowachowcz",4,"KLJUKA,",1
1474,Kneghyncz,2,KNEGINEC,
1475,Knegyncz,2,KNEGINEC,
1476,Knesancz,1,,
1477,Knesech,1,,
1478,Knesecz,1,,
1479,Knessancz,1,,
1480,Knesty,1,,
1481,Knesyncz,2,,
1482,Knezecz,1,,
1483,Knyegyncz,2,KNEGINEC,
1484,Kobyle,1,,
1485,Kobylych,4,KOBILIĆ,
1486,Kobylychy,4,KOBILIĆ,
1487,"Kobylychy, Persynowcz",4,"KOBILIĆ,",1
1488,Kobylye,1,,
1489,Kochan,1,KUĆE,
1490,Kochan,2,KUĆE,
1491,"Koche, Lomnycha",4,"KUČE, LOMNICA",
1492,"Koche, Lomnycza",4,"KUČE, LOMNICA",
1493,Kochewcz,2,,
1494,Kochycze,1,,
1495,Kochycze-insula,2,,
1496,Kokorekowcz,1,,
1497,Kolaryewcz,1,,
1498,Kolaryewecz,1,,
1499,Kolchewcz,4,KOPČEVEC,
1500,Kolchewczy (Bosyako),4,,
1501,"Koledyncz, Kwzmyncz",1,"KOLEDINEC, KUZMINEC, ĐEELEKOVEC",
1502,"Koledyncz, Kwzmyncz, Jelekowcz",1,"KOLEDINEC, KUZMINEC, ĐEELEKOVEC",
1503,Komarcha,1,,
1504,Komarcza,1,,
1505,Komaryn,1,,
1506,Komor,2,KOMOR,
1507,"Komor, Mwrkowcz",2,"KOMOR, MIRKOVEC",
1508,"Komor, Myrkowcz",2,"KOMOR, MIRKOVEC",
1509,"Komor, Wladyzlowcz",2,,
1510,Komosowcz,1,,
1511,Komozowcz,1,,
1512,Konczka,1,,
1513,Konschicza,4,,
1514,Konschycza,4,KONJŠĆICA,
1515,Konsycza,4,KOSNICA,
1516,Konthoch Zenthpeter,3,,
1517,Konthocz Zenth Miklos,3,,
1518,Konthocz Zenthmyklos,3,,
1519,Konthowcz,1,,
1520,Konthowcz -cum pertinentiis,3,,
1521,Konthowcz Zenth Myklos,3,,
1522,Konthowcz Zenthmyklos,3,,
1523,Konthowcz Zenthpeter,3,,
1524,Konthowcz cum pertinentiis,3,,
1525,Konthowcz-cum pertinentiis,3,,
1526,Konzka,1,,
1527,Konzka-swpanathws,1,,
1528,Konzka-woywodatus,1,,
1529,Kopachowcz,1,,
1530,Kopakowcz,1,,
1531,Kopchyna,4,KUPČINA,
1532,Kophachowcz,1,,
1533,"Kopino, Sabnicha",1,,
1534,"Kopino, Sabpnicha",1,,
1535,Kopochowcz,1,,
1536,Kopozowcz,1,,
1537,Kopynno,1,,
1538,Korbawa,1,,
1539,Kordusowcz,2,,
1540,Kordussovcz,2,,
1541,Kordwssowcz,2,,
1542,"Kordwssowcz, Pethrossowcz",2,,
1543,Koren,1,,
1544,"Koren, Zdelya",1,,
1545,Korennyak,2,KORENJAK,
1546,Korenyak,2,KORENJAK,
1547,"Korenyak, Belycz",2,KORENJAK,
1548,Korlylowcz,4,KURILOVEC,
1549,Koroska,1,,
1550,"Koroska, Bedowcz",1,,
1551,Koruska,1,,
1552,Korusta,1,,
1553,Korylowcz,4,KURILOVEC,
1554,"Korylowcz, Illowenyak",4,"KURILOVEC, ILOVENJAK",
1555,"Korylowcz, Ilowenyak",4,"KURILOVEC, ILOVENJAK",
1556,"Korylowcz, Ilowenyako",4,"KURILOVEC, ILOVENJAK",
1557,"Korylowcz, Mraczlyn",4,"KURILOVEC, MRACLIN",
1558,"Korythno, Bolch",1,,
1559,"Korythno,Kebel, Dymytrowcz",1,,
1560,Kos,2,,1
1561,Koscowcz,2,KOŠKOVEC,
1562,Kosczycza,4,KOSNICA,
1563,Koskolcz,2,,
1564,Koskowcz,2,KOŠKOVEC,
1565,Kossoycza,2,KOSNICA,
1566,Kosznycza,4,KOSNICA,
1567,"Kosztanyewecz, Lomnycza",4,"KOSTANJEVEC, LOMNICA",
1568,"Kotenyak, Belycz",2,"KORENJAK,",1
1569,Kothchnyak,1,KUTNJAK,
1570,Kothnyak,1,KUTNJAK,
1571,Kowachewcz,2,,
1572,Kowachowcz,1,,
1573,"Kowachowcz, Radoboye",2,,
1574,"Koyenyk, Sythny Othok, Koznycza, Zelnycza",4,,
1575,"Koyenyk-judicatus, Koznycza",4,,
1576,Kozachyna,1,,
1577,Kozachyna-waywodatus inferior,1,,
1578,Kozachyna-waywodatus superior,1,,
1579,Kozak,1,,
1580,Koznicza,4,KOSNICA,
1581,Koznycha,4,KOSNICA,
1582,"Koznycz, Koyenyk",4,KOSNICA,
1583,Koznycza,4,KOSNICA,
1584,"Koznycza, Koyenyk",4,KOSNICA,
1585,"Koznycza, Lwka",4,KOSNICA,
1586,"Koznycza- judicatus, Koyenyk",4,KOSNICA,
1587,"Koznycza-judicatus, Koyenyk",4,KOSNICA,
1588,"Koznycze, Koyenyk",4,KOSNICA,
1589,Kozolowcz,1,,
1590,Koztanowcz,1,,
1591,Koztanyewcz,1,KOSTANJEVEC,
1592,Koztanyewcz,4,KOSTANJEVEC,
1593,"Koztanyewcz, Lekenyk, Thernovcz, Lukawecz, Korylowcz",4,"KOSTANJEVEC, LEKENK, , LUKAVEC, KURILOVEC",1
1594,"Koztanyewcz, Lomnycza",4,"KOSTANJEVEC, LOMNICA",
1595,"Koztanyewcz, Obres",4,"KOSTANJEVEC, OBREŽ",
1596,Koztanyewecz,4,KOSTANJEVEC,
1597,"Koztanyoucz, Rauen",1,"KOSTANJEVEC, RAVEN",
1598,Koztanyowcz,1,KOSTANJEVEC,
1599,Koztanyowcz,4,KOSTANJEVEC,
1600,Koztel-castrum cum pertinentiis,2,KOSTEL,
1601,Koztell-castrum cum pertinentiis Krapiensibus,2,KOSTEL,
1602,Koztell-castrum cum pertinentiis Krapiniensibus,2,KOSTEL,
1603,Kozthanyewcz,1,KOSTANJEVEC,
1604,Kozthanyewcz,4,KOSTANJEVEC,
1605,"Kozthanyewcz, Lomnycza",4,"KOSTANJEVEC, LOMNICA",
1606,"Kozthanyewecz, Lomnycza",4,"KOSTANJEVEC, LOMNICA",
1607,Kozthanyoucz,1,KOSTANJEVEC,
1608,Kozthanyowcz,1,KOSTANJEVEC,
1609,Kozthanyowcz,4,KOSTANJEVEC,
1610,"Kozthanyowcz, Lompnycza",4,"KOSTANJEVEC, LOMNICA",
1611,Kozthel,2,KOSTEL,
1612,Kozthel-castrum cum pertinentiis,2,KOSTEL,
1613,Kozthel-castrum cum pertinentiis Krapiensibus,2,KOSTEL,
1614,"Kozthel-castrum, portio in pertinentiis Krapinensibus",2,KOSTEL,
1615,Kozynschak,4,KOZINŠĆAK,
1616,Kozynschiak,4,KOZINŠĆAK,
1617,Kozynschyak,4,KOZINŠĆAK,
1618,Kozynschyak (Bosyako),4,KOZINŠĆAK,
1619,Krachowcz,1,,
1620,Krakowcz,1,,
1621,Kralowcz,1,,
1622,Kralyowcz,4,KRALJEVEC,1
1623,Krapina,2,KRAPINA,
1624,Krapina-castrum cum pertinentiis Kozthel,2,KRAPINA,
1625,Krapyna,2,KRAPINA,
1626,Krapyna-castrum cum pertinentiis,2,KRAPINA,
1627,Krapyna-castrum cum pertinentiis Krapiensibus,2,KRAPINA,
1628,"Krapyna-castrum cum pertinentiis, Župnik (plebanus),, prebende",2,KRAPINA,
1629,Krawarczka,4,KRAVARSKO,
1630,Krawaryna,1,,
1631,Krawarzka,4,KRAVARSKO,
1632,Krawarzka cum pertinentiis,4,KRAVARSKO,
1633,Krayachowcz,1,,
1634,Krayowcz,3,,
1635,Krenyn,1,,
1636,"Krenyn, Mathowcz",1,,
1637,"Krenyn, Pothna M.",1,,
1638,Krysancz,2,KRIŽANEC,
1639,"Krysancz, Gredycze, Prozenyk",2,"KRIŽANEC, GREDICE, PROSENIK",
1640,"Krysancz, Prylezye",2,KRIŽANEC,
1641,Krysnychicha,1,,
1642,Krysnychicha ad Galgwncza,1,,
1643,Krysnychycza-ad Galgoncza,1,,
1644,Krysoulyan,2,KRIŽOVLJAN,1
1645,Krysowlan,1,KRIŽOVLJAN,1
1646,Krysowlan,2,KRIŽOVLJAN,1
1647,Krysowlyan,1,KRIŽOVLJAN,1
1648,Krysowlyan,2,KRIŽOVLJAN,1
1649,Krysthalowcz,1,,
1650,Kupynecz,1,,
1651,Kupynno,1,KUPINOVAC,1
1652,Kuscheroucz,1,,
1653,Kuttnyak,1,KUTNJAK,
1654,"Kuzmyncz, Koldyncz cum Zablathya",1,"KUZMINEC, KOLEDINEC, ZABLATJE",
1655,"Kuzmyncz, Koledyncz",1,"KUZMINEC, KOLEDINEC",
1656,"Kuzmyncz, Koledyncz, Zablathya",1,"KUZMINEC, KOLEDINEC, ZABLATJE",
1657,Kwchan,2,KUČAN,
1658,Kwche,4,KUĆE,
1659,"Kwche, Lompnycza",4,,
1660,Kwchye,4,,
1661,"Kwchye, Lownycza",4,,
1662,Kwkchowcz,1,,
1663,"Kwmyncz, Koledyncz",1,,
1664,Kwpchancz,4,,
1665,Kwpchanoz,4,,1
1666,Kwpchyna,4,KUPČINA,
1667,Kwpchyna ad Okych,4,KUPČINA,
1668,Kwpchyna-judicatus ad Okych,4,KUPČINA,
1669,Kwpchyno,4,KUPČINA,
1670,Kwpinno,1,KUPINOVEC,1
1671,Kwpozoucz,1,,
1672,Kwpyncz,1,KUPINOVEC,1
1673,Kwrilowcz,4,KURILOVEC,
1674,Kwscharowcz,1,GUŠĆEROVEC,
1675,"Kwscharowcz, E289Bekethyncz",1,"GUŠĆEROVEC, BEKETINEC",
1676,Kwscheroucz,1,GUŠĆEROVEC,
1677,Kwscherowcz,1,GUŠĆEROVEC,
1678,Kwscherowcz cum pertinentiis,1,GUŠĆEROVEC,
1679,Kwscherowcz-pertinentiis,1,GUŠĆEROVEC,
1680,"Kwsherowcz, Bekethyncz",1,"GUŠĆEROVEC, BEKETINEC",
1681,Kwskoucz,1,,
1682,Kwskowcz,2,KOŠKOVEC,
1683,Kwstherowcz,1,GUŠĆEROVEC,
1684,"Kwstherowcz, Prechnafew",1,GUŠĆEROVEC,
1685,Kwsthyarowcz*,1,GUŠĆEROVEC,
1686,Kwtennya,1,,
1687,Kwthennya,1,,
1688,Kwthenya,1,,
1689,Kwthetincz,3,,
1690,Kwthetyncz,3,,
1691,Kwthnak,1,KUTNJAK,
1692,Kwthnyak,1,KUTNJAK,
1693,Kwtnak,1,KUTNJAK,
1694,Kwtthennya,1,,
1695,Kwzachyna,1,,
1696,Kwzmowcz,1,,
1697,Kwzmyncz,1,KUZMINEC,
1698,"Kwzmyncz, Koledyncz",1,"KUZMINEC, KOLEDINEC",
1699,"Kwzmyncz, Zablathye",1,"KUZMINEC, ZABLATJE",
1700,Kyralocz,3,,
1701,Kyralowcz-cum pertinentiis,3,,
1702,Kyralyowcz cum pertinientiis,3,,
1703,Kys Kemlek,1,KALNIK,
1704,"Kys Kemlek, Ryeka, Deklessyncz",1,"KALNIK, RIEKA, DEKLEŠANEC",
1705,Kys Lownyk,1,,
1706,Kys Mlaka,4,MALA MLAKA,
1707,Kys Thabor,2,MALI TABOR,1
1708,Kyskemlek,1,KALNIK,
1709,"Kyskemlek, Ryeka, Deklessyncz",1,"KALNIK, RIEKA, DEKLEŠANEC",
1710,"Kyskemlek, Ryeka, Deklessyncz ac eorundem pertinentiis ac plebanatu",1,"KALNIK, RIEKA, DEKLEŠANEC",
1711,"Kyskemlek, Ryeka, Deklessyncz cum eorundem pertinentiis",1,"KALNIK, RIEKA, DEKLEŠANEC",
1712,"Kyskemlek, fortalitium Reka cum pertinentiis",1,"KALNIK , RIJEKA",
1713,Kysmlaka,4,MALA MLAKA,
1714,"Kysmlaka, Lochylnycza, Chehi, Nowaky, Syslawychy, Jegywdowcz",4,"MALA MLAKA, LUČELNICA, ČEHI, NOVAKI, ŠIŠLJAVIĆ, JEŽDOVEC",
1715,"Kysmlaka, Lochylnycza, Chehy, Nowaki",4,"MALA MLAKA, LUČELNICA, ČEHI, NOVAKI",
1716,"Kysmlaka, Lochylnyza, Chehy, Nowaky",4,"MALA MLAKA, LUČILNICA, ČEHI, NOVAKI",1
1717,Labasowcz,1,,
1718,Labassowcz,1,,
1719,Labazowcz,1,,
1720,Lachalowcz,1,,
1721,Ladamewrcz,4,LADOMER,
1722,Ladamewrcz-cum pertinentiis,4,LADOMER,
1723,Ladanye- judicatus (Jazthrebarzka-castrum),4,LADOMER,
1724,Ladislawcz,2,LADOMER,
1725,Ladomerch cum pertinentiis,4,LADOMER,
1726,Ladomercz,4,LADOMER,
1727,Ladomercz cum pertinentiis,4,LADOMER,
1728,Ladyzlawcz,2,LADISLAVEC,
1729,"Ladyzlawcz, Zlatyna",2,"LADISLAVEC,",1
1730,Laskaeghaz,1,,
1731,Lastesin,1,,
1732,Lasthesin,1,,
1733,Latesin,1,,
1734,Lathcowyna,1,,
1735,Lathkowyna,1,,
1736,Lazachoucz,1,,
1737,Lazachowcz,1,,
1738,Lazachyowcz,1,,
1739,Lazecz,1,,
1740,Lazen,1,,
1741,Lazochowcz,1,,
1742,Lazthesyn,1,,
1743,Lazyna,4,LAZINA,
1744,Lazyna ad Selyn,4,LAZINA,
1745,"Lebenyck, Thernowecz",4,,
1746,Leczkowcz,1,,
1747,Lekanucz ad Lwkawcz,4,,
1748,"Lekenek, Thernowcz",4,"LEKENIK,",1
1749,Lekenik,4,LEKENIK,
1750,Lekennyk,4,LEKENIK,
1751,Lekenyk,4,LEKENIK,
1752,Lekenyk ad castellum Lukawecz,4,LEKENIK,
1753,Lekenyk ad castellum Lwkawecz,4,LEKENIK,
1754,"Lekenyk, Lwkawecz",4,LEKENIK. LUKAVEC,
1755,"Lekenyk, Thernowcz",4,"LEKENIK,",1
1756,Lepa Wesz,4,LEPA VES,
1757,Lepa Wez,4,LEPA VES,
1758,Lepaglava,2,LEPOGLAVA,
1759,Lepaglawa,2,LEPOGLAVA,
1760,Lepaglawa-claustrum,2,LEPOGLAVA,
1761,Lepawech,4,LEPA VES,
1762,Lepawesz,4,LEPA VES,
1763,Lepawez,4,LEPA VES,
1764,Lepenyak,2,,
1765,Lepsincz,1,,
1766,Lepsyncz,1,,
1767,Leschakowcz,1,,
1768,Leschan,1,,
1769,Leskowcz,1,,
1770,Lesnekheg,1,,
1771,Lestacowcz,1,,
1772,Lestakowcz,1,,
1773,Lestakowcz,2,,
1774,"Lestakowcz, Zwhodoll",2,,
1775,"Lestchancz, Palynowcz ad Belam",1,,
1776,Lesthak,2,,
1777,Lesthakowcz,1,,
1778,Lesthakowcz,2,,
1779,"Lesthakowcz, Berethyncz, Tharnowcz",2,,
1780,"Lesthakowcz, Zwhodol",2,,
1781,Lesthyan,1,,
1782,Leszthakowcz,1,,
1783,Lethowanych,4,LETOVANIĆ,
1784,Lethowanych uterque,4,LETOVANIĆ,
1785,Lethowanychi,4,LETOVANIĆ,
1786,Lethowanychi utraque,4,LETOVANIĆ,
1787,Lethowanychy,4,LETOVANIĆ,
1788,Letowanych,4,LETOVANIĆ,
1789,Letowanycz,4,LETOVANIĆ,
1790,Letowanycz utraque,4,LETOVANIĆ,
1791,Lezkov,3,,
1792,Lezkovcz,1,,
1793,Libewsthycza,1,,
1794,Lipowcz,2,,
1795,Lippa,3,,
1796,Liudbregh,1,LUDBREG,
1797,Lobor,2,LOBOR,
1798,Lobor-castrum cum pertinentiis,2,LOBOR,
1799,Lochan,1,,
1800,Lochylnycza,4,LUČELNICA,
1801,"Lochylnycza, Chehy, Jegywdowcz, Mlaka, Nowaky, Bwzyn",4,"LUČELNICA, ČEHI, JEŽDOVEC, MLAKA, NOVAKI, BUZIN",
1802,"Lochylnycza, Jegywdowcz, Mlaka, Nowaky, Bwzyn",4,"LUČELNICA, ČEHI, JEŽDOVEC, MLAKA, NOVAKI, BUZIN",
1803,"Lochylnycza, Odra",4,"LUČELNICA, ODRA",
1804,"Lochylnycza, Podothochye, Odra, Bwzyn",4,"LUČELNICA, PODOTOČJE, ODRA, BUZIN",
1805,Loka,1,LUKA,
1806,Loka,4,LUKA,
1807,Loka cum Recchycza,4,LUKA,
1808,Loka cum Rechycza ad castrum Zthenychnyak,4,LUKA,
1809,Lokawecz,1,LUKAVEC,
1810,Lokawecz,4,LUKAVEC,
1811,Lokawecz cum pertinentiis,4,LUKAVEC,
1812,Loky,1,,
1813,Lombardya,1,,
1814,Lomnycza,4,LOMNICA,
1815,"Lomnycza, Koche",4,"LOMNICA, KUČE",
1816,Lompnycza,4,LOMNICA,
1817,"Lompnycza, Kwchye",4,"LOMNICA, KUČE",
1818,Lose,4,,1
1819,Lowchowcz,1,,
1820,Lowkowcz,1,,
1821,Lownicza,4,,
1822,Lubena,1,LUBENA,
1823,Lubewschycza ad Nagkemlek,1,,
1824,Luchychowcz,1,,
1825,Lukawecz,4,LUKAVEC,
1826,Lukawecz (inquilinini oko Lukavca),4,LUKAVEC,
1827,Lukawecz-cum pertinentiis,4,LUKAVEC,
1828,Lupoglaw,1,LUPOGLAV,
1829,Lupoglaw utraque,1,LUPOGLAV,
1830,Lwben,1,LUBINOVEC,
1831,Lwbena,1,LUBINOVEC,
1832,Lwbenowcz,1,LUBINOVEC,
1833,Lwbeschycza,1,,
1834,Lwbewschycza,1,,
1835,Lwbynowcz,1,LUBINOVEC,
1836,Lwca ad Belam,1,,
1837,Lwchan,1,,
1838,Lwdbreg,1,LUDBREG,
1839,Lwdbreg-provincia inferior,1,LUDBREG,
1840,Lwdbreg-provincia superior,1,LUDBREG,
1841,Lwdbregh,1,LUDBREG,
1842,Lwdbregh-opidum-provincia inferior,1,LUDBREG,
1843,Lwdbregh-oppidum-provincia superior,1,LUDBREG,
1844,Lwka,4,LUKA,
1845,Lwka ad Belam,1,LUKA,
1846,Lwka cum Rechycza ad Sthanysnyak,4,LUKA,
1847,Lwka cum Rechycza ad castrum Ztenychnyak,4,LUKA,
1848,"Lwka, Rechyca ad Sthenychnyak",4,"LUKA, REČICA",
1849,"Lwka, Rechycza",4,"LUKA, REČICA",
1850,"Lwka, Reczycza ad Zthenychnyak",4,"LUKA, REČICA",
1851,Lwka-ad Zthenychnyak,4,LUKA,
1852,Lwkavacz Inferior,4,LUKAVEC,
1853,"Lwkavacz, Kozthanyewcz",4,"LUKAVEC, KOSTANJEVEC",
1854,"Lwkavacz, Obres",4,LUKAVEC. OBREŽ,
1855,Lwkawecz,1,LUKAVEC,
1856,Lwkawecz,4,LUKAVEC,
1857,Lwkawecz Inferior,4,LUKAVEC,
1858,"Lwkawecz Inferior, Koszthanyewcz",4,"LUKAVEC, KOSTANJEVEC",
1859,"Lwkawecz Inferior, Koztanyewcz",4,"LUKAVEC, KOSTANJEVEC",
1860,"Lwkawecz Inferior, Kozthanyewcz",4,"LUKAVEC, KOSTANJEVEC",
1861,Lwkawecz cum pertinentiis,4,LUKAVEC,
1862,Lwkawecz-cum pertinentiis,4,LUKAVEC,
1863,Lwkowcz,1,,
1864,Lwpkowcz,1,,
1865,Lwpoglawa,1,LUPOGLAV,
1866,Lwpoglawa ad Iwancz,1,LUPOGLAV,
1867,Lwsye,4,,
1868,Lyepawesz,4,LEPA VES,
1869,Lyepawyez,4,LEPA VES,
1870,Lyplan,1,,
1871,Lyplyan,1,,
1872,Lypovcz,2,LIPOVEC,
1873,Lypowcz,1,LIPOVEC,
1874,Lypowcz,2,LIPOVEC,
1875,Lypowecz,1,LIPOVEC,
1876,Lyppa,3,,
1877,Lyppincz,1,,
1878,Lyppowcz,2,LIPOVEC,
1879,Lyppowcz,4,LIPOVEC,
1880,Lyppowcz pertinentie,4,LIPOVEC,
1881,"Lyppowcz, Mellessowcz",1,LIPOVEC,
1882,Lyppycha,1,,
1883,Lyppycza,1,,
1884,Lyppyncz,1,,
1885,"Lyppyncz, Mellessowcz",1,,
1886,Lypsycza,1,,
1887,Lypsyncz,1,,
1888,Lypyncz,1,,
1889,Lythowanich,4,LETOVANIĆ,
1890,Lythwanychy uterque ad Gara,4,LETOVANIĆ,
1891,Lythwanychy uterque ad Gora,4,LETOVANIĆ,
1892,Lywbeschycha-ad Nagh Kemlek,1,,
1893,Lywbesthycza-ad Kemlek,1,,
1894,Lywblyana,4,LJUBLJANICA,
1895,Lywdbreg,1,LUDBREG,
1896,Lywdbreg-castrum / Provincia Superior et Inferior / oppidum,1,LUDBREG,
1897,Lywdbreg-inferior provincia,1,LUDBREG,
1898,Lywdbreg-superior provincia,1,LUDBREG,
1899,Lywdbregh,1,LUDBREG,
1900,Lywdbregh cum pertinentiis,1,LUDBREG,
1901,"Lywpkowcz, Zerdahel S.",1,,
1902,Lyzychyncz,1,,
1903,Machkowcz,1,,
1904,Machowcz,1,,
1905,Magalocz,1,,
1906,Magalowcz,1,,
1907,Magerlak,1,,
1908,Magwrechya,1,,
1909,Magyerlak,1,,
1910,Mahowcz,4,,
1911,Makowcz,1,,
1912,Malchewcz,1,,
1913,Malchewcz,4,,
1914,Malchewcz-de Reka,1,,
1915,Malchewczy,4,,
1916,Malikowcz,1,,
1917,Malkowch,4,,
1918,Manchewcz,1,,
1919,Marchan,2,MARČAN,
1920,Marchyan,2,MARČAN,
1921,Marcowcz,1,MARKOVAC,
1922,"Marcowcz, Chemerowcz",1,"MARKOVAC,",1
1923,Margytholcz,2,MARIGUTIĆ,
1924,Marhtonpathaka,1,,
1925,Markoucz,1,MARKOVAC,
1926,Markowch,1,MARKOVAC,
1927,Markowcz,1,MARKOVAC,
1928,Markwssewcz,4,MARKUŠEVEC,
1929,Marocha,1,SV. IVAN,1
1930,Marocha Zent Iwan,4,SV. IVAN,1
1931,Marocha Zenth Iwan,4,SV. IVAN,1
1932,Marochazenthiwan,4,SV. IVAN,1
1933,Marosolcz,2,,
1934,"Marosolcz, Krysolyan",2,,
1935,Maroucha,1,,
1936,Marthon Pathaka,1,,
1937,Marthonpatha,1,,
1938,Marthonpathaca,1,,
1939,Marthonpathaka,1,,
1940,Marthynancz,2,MARTIANEC,
1941,Marthynche,2,MARTINEC (OREHOVIČKI),
1942,Marthyncz,2,MARTINEC (OREHOVIČKI),
1943,"Marthyncz, Gwbassewo",2,"MARTINEC, GUBAŠEVO",
1944,"Marthynczy, Gwbassewo",2,"MARTINEC, GUBAŠEVO",
1945,Marthyndol,2,,
1946,Marthynowcz,1,,
1947,Marthynyancz,2,,
1948,Marthynzka Wez,4,MARTINSKA VES,
