county,query,lat,lon,display_name,source
1,Zdenčec,45.8113685,16.6806382,"Zdenčec, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
3,Peteranec,46.1883011,16.8841455,"Peteranec, Općina Peteranec, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Miletinec,45.933300,16.733300,Miletinec (user-provided),manual
2,Sutinske Toplice,46.113900,16.008900,Sutinske Toplice (user-provided),manual
1,Međurić,45.456900,16.938100,Međurić (user-provided),manual
1,Voćin,45.616700,17.550000,Voćin (user-provided),manual
1,Stari Gradec,45.924700,17.292500,Stari Gradec (user-provided),manual
1,Patkovac,45.853900,16.929400,Patkovac (user-provided),manual
1,Severin,45.833300,16.966700,Severin (user-provided),manual
1,Kenđelovec,45.945945,16.673362,"Kenđelovec, Općina Sveti Ivan Žabno, Koprivničko-križevačka županija, Hrvatska",pavles
1,Većeslavec,46.041918,16.694171,"Većeslavec, Grad Križevci, Koprivničko-križevačka županija, Hrvatska",pavles
1,Donji Miklouš,45.721007,16.691019,"Donji Miklouš, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",pavles
1,Subotica Podravska,46.190167,16.741323,"Subotica Podravska, Općina Rasinja, Koprivničko-križevačka županija, Hrvatska",pavles
1,Gudovec,45.881140,16.784635,"Gudovac, Grad Bjelovar, Bjelovarsko-bilogorska županija, 43251, Hrvatska",pavles
1,Breznica,45.745073,17.517561,"Brežnica, Virovitičko-podravska županija, Hrvatska",pavles
1,Mali Bukovec,46.285702,16.738299,"Općina Mali Bukovec, Varaždinska županija, Hrvatska",pavles
1,Mlaka,45.904094,16.293197,"Mlaka, Općina Rakovec, Zagrebačka županija, Hrvatska",pavles
3,Botovo,46.219678,16.919261,"Botovo, Općina Drnje, Koprivničko-križevačka županija, 48322, Hrvatska",pavles
3,Brežanec,46.151615,16.828087,"Mjesni odbor Brežanec, Koprivnica, Grad Koprivnica, Koprivničko-križevačka županija, Hrvatska",pavles
1,Mogovina,46.212333,16.770791,"[approx] Grad Koprivnica, Koprivničko-križevačka županija, Hrvatska",pavles-approx
4,Vivodina,45.6750,15.4000,Vivodina (user-provided; Žumberak),manual
3,Budrovec,,,,nominatim
1,Babinac,45.8191332,16.7493356,"Babinac, Blatnica, Općina Štefanje, Bjelovarsko-bilogorska županija, 43246, Hrvatska",nominatim
1,Bršljanica,45.5827915,16.8519325,"Velika Bršljanica, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Dišnik,45.6076839,16.8758897,"Dišnik, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Dobra Kuća,45.6103079,17.2943775,"Dobra Kuća, Općina Đulovac, Bjelovarsko-bilogorska županija, 43531, Hrvatska",nominatim
1,Donja Bukovica,,,,nominatim
1,Drenovac,45.8265326,15.9960743,"Drenovac, Laščina, Mjesni odbor ""Dinko Šimunović"", Gradska četvrt Maksimir, Zagreb, Grad Zagreb, 10009, Hrvatska",nominatim
1,Dubrava,45.8423033,16.5349328,"Dubrava, Općina Dubrava, Zagrebačka županija, Hrvatska",nominatim
1,Duhovi,45.5172405,17.0080166,"Duhovi, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Galovac,45.8439994,16.8524578,"Galovac, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Gornje Predrijevo,,,,nominatim
1,Grahovljani,,,,nominatim
1,Gračenica,45.5149669,16.6540389,"Gračenica, Donja Gračenica, Grad Popovača, Sisačko-moslavačka županija, Hrvatska",nominatim
1,Grđevac,45.7515565,17.0497322,"Veliki Grđevac, Općina Veliki Grđevac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Gudovac,45.8811395,16.7846354,"Gudovac, Grad Bjelovar, Bjelovarsko-bilogorska županija, 43251, Hrvatska",nominatim
1,Kontovac,45.7024515,17.1738629,"Kontovac (user-pinned)",manual
1,Kreštelovac,45.5765405,17.0519967,"Kreštelovac, Općina Dežanovac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Kutina,45.5186851,16.7911430,"Kutina, Grad Kutina, Sisačko-moslavačka županija, Hrvatska",nominatim
1,Madžarevo,46.1695487,16.3060711,"Madžarevo, Grad Novi Marof, Varaždinska županija, Hrvatska",nominatim
1,Martinac Trojstveni,45.9491719,16.9156958,"Martinac, Općina Veliko Trojstvo, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Martinpotok,45.6219444,17.6216667,"Martinpotok (depopulated; atar absorbed into Macute, user-approx)",manual
1,Novigrad Podravski,46.0757469,16.9497812,"Općina Novigrad Podravski, Koprivničko-križevačka županija, 48325, Hrvatska",nominatim
1,Obrovnica,45.8293983,16.8754274,"Obrovnica, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Orahovica,45.5333333,17.8833333,"Orahovica = Raholca (user-pinned)",nominatim
1,Paklenica,45.3271695,17.0187837,"Paklenica, Grad Novska, Sisačko-moslavačka županija, Hrvatska",nominatim
1,Pistana,,,,nominatim
1,Prašćevac,45.9195895,16.6499108,"Prašćevac, Općina Farkaševac, Zagrebačka županija, 10344, Hrvatska",nominatim
1,Prugovac,45.9699075,17.1202283,"Prugovac, Općina Kloštar Podravski, Koprivničko-križevačka županija, 48362, Hrvatska",nominatim
1,Rača,45.7988038,16.9521934,"Općina Nova Rača, Bjelovarsko-bilogorska županija, 43272, Hrvatska",nominatim
1,Sredjani,,,,nominatim
1,Stara Plošćica,45.7616253,16.8854923,"Stara Plošćica, Općina Ivanska, Bjelovarsko-bilogorska županija, 43232, Hrvatska",nominatim
1,Turbina,,,,nominatim
1,Vaška,45.8154349,17.6662543,"Vaška, Općina Sopje, Virovitičko-podravska županija, 33525, Hrvatska",nominatim
1,Veliki Poganac,46.1490499,16.6151853,"Veliki Poganac, Općina Rasinja, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Virje,46.0671920,16.9886896,"Općina Virje, Koprivničko-križevačka županija, 48326, Hrvatska",nominatim
1,Vrtlinska,45.6866082,16.6162455,"Vrtlinska, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Šandrovac,45.9101143,17.0209868,"Šandrovac, Općina Šandrovac, Bjelovarsko-bilogorska županija, 43227, Hrvatska",nominatim
2,Martijanec,46.2667778,16.5423856,"Martijanec, Općina Martijanec, Varaždinska županija, 42232, Hrvatska",nominatim
2,Trakošćan,46.2589761,15.9482046,"Trakošćan, Općina Bednja, Varaždinska županija, Hrvatska",nominatim
2,Voćin,,,,nominatim
2,Vrbanovec,46.2635150,16.5208508,"Vrbanovec, Općina Martijanec, Varaždinska županija, Hrvatska",nominatim
3,Orehovec,46.0721813,16.4613862,"Orehovec, Općina Sveti Petar Orehovec, Koprivničko-križevačka županija, Hrvatska",nominatim
4,Dubovac,45.4944439,15.5344392,"Dubovac, Karlovac, Grad Karlovac, Karlovačka županija, 47105, Hrvatska",nominatim
1,Pakrac,45.4366097,17.1935694,"Grad Pakrac, Požeško-slavonska županija, Hrvatska",manual
1,Zdenci,45.5877618,17.9514042,"Zdenci, Općina Zdenci, Virovitičko-podravska županija, Hrvatska",manual
1,Čaklovac,45.4530837,17.2847740,"Čaklovac, Grad Pakrac, Požeško-slavonska županija, Hrvatska",manual
1,Diankovec,46.0413240,16.4817858,"Dijankovec, Grad Križevci, Koprivničko-križevačka županija, Hrvatska",manual
2,Vrbovec,45.8856479,16.4181159,"Grad Vrbovec, Zagrebačka županija, Hrvatska",manual
4,Bisag,46.0337432,16.2989057,"Bisag, Općina Breznica, Varaždinska županija, Hrvatska",manual
4,Dubrava,45.8380556,16.5438889,"Dubrava, Općina Dubrava, Zagrebačka županija, Hrvatska (user-pinned)",manual
1,Kopačevac,45.9500000,17.2333333,approx 45°57′N 17°14′E (user-pinned),manual
1,Petar Ludbreški,46.2480556,16.6900000,approx 46°14′53″N 16°41′24″E (user-pinned),manual
1,Hršćani,,,,nominatim
1,Osuđevo,46.0138655,16.6313316,"Osuđevo, Trema, Općina Sveti Ivan Žabno, Koprivničko-križevačka županija, 48264, Hrvatska",nominatim
1,Rovišće,45.9492731,16.7277986,"Rovišće, Općina Rovišće, Bjelovarsko-bilogorska županija, 43212, Hrvatska",nominatim
1,Sveti Petar Čvrstec,46.0044639,16.6638832,"Sveti Petar Čvrstec, Općina Sveti Ivan Žabno, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Vojakovac,46.0668813,16.5936927,"Vojakovac, Grad Križevci, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Čvrstec,46.0044639,16.6638832,"Sveti Petar Čvrstec, Općina Sveti Ivan Žabno, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Apatovac,,,,nominatim
1,Babinac Ivanski,45.7495926,16.8120677,"Babinac, Općina Ivanska, Bjelovarsko-bilogorska županija, 43232, Hrvatska",nominatim
1,Bjelovar,45.9064548,16.8261187,"Bjelovar, Grad Bjelovar, Bjelovarsko-bilogorska županija, 43000, Hrvatska",nominatim
1,Bolč,45.8908489,16.6763101,"Bolč, Općina Farkaševac, Zagrebačka županija, 10344, Hrvatska",nominatim
1,Borovljani,46.1077189,16.8904618,"Borovljani, Općina Novigrad Podravski, Koprivničko-križevačka županija, 48324, Hrvatska",nominatim
1,Botinac,45.9996711,16.8612684,"Botinac, Općina Kapela, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Breza,45.8796142,16.7235635,"Breza, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Brčevec,45.8663641,16.4127097,"Brčevec, Grad Vrbovec, Zagrebačka županija, 10340, Hrvatska",nominatim
1,Bušić,45.8137034,16.0237909,"Mjesni odbor ""Bruno Bušić"", 29A, Ulica Ante Jakšića, Mjesni odbor ""Bruno Bušić"", Gradska četvrt Peščenica - Žitnjak, Zagreb, Grad Zagreb, 10000, Hrvatska",nominatim
1,Cepidlak,45.9751022,16.6913869,"Cepidlak, Općina Sveti Ivan Žabno, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Clwch,,,,nominatim
1,Cremušina,45.7945543,17.1937699,"Cremušina, Općina Veliki Grđevac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Crešnjevica,45.9200074,17.1467028,"Mala Črešnjevica, Općina Pitomača, Virovitičko-podravska županija, Hrvatska",nominatim
1,Dereza Čazmanska,45.7564558,16.5998185,"Dereza, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Dijankovec,46.0399845,16.4815465,"Dijankovec, Grad Križevci, Koprivničko-križevačka županija, 48267, Hrvatska",nominatim
1,Diklenica,45.9679929,16.8608972,"Stara Diklenica, Prema Gaju, Vinogradi, Stara Diklenica, Općina Kapela, Bjelovarsko-bilogorska županija, 43000, Hrvatska",nominatim
1,Djurdjić,,,,nominatim
1,Draganec,45.7806315,16.6253194,"Donji Draganec, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Finčevac,,,,nominatim
1,Fištinec,,,,nominatim
1,Gornja Kovačica,45.7710030,17.1093385,"Gornja Kovačica, Općina Veliki Grđevac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Gradec,45.9229065,16.4895691,"Gradec, Općina Gradec, Zagrebačka županija, 10345, Hrvatska",nominatim
1,Grbavac,45.7113545,17.1014906,"Grbavac, Grad Grubišno Polje, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Grdjevac,,,,nominatim
1,Greda Peskovečka,,,,nominatim
1,Grubišno Polje,45.7021875,17.1722368,"Grubišno Polje, Grad Grubišno Polje, Bjelovarsko-bilogorska županija, 43290, Hrvatska",nominatim
1,Habjanovac,45.8782200,16.5500428,"Habjanovac, Općina Dubrava, Zagrebačka županija, 10342, Hrvatska",nominatim
1,Hercegovac,45.6553617,17.0090772,"Hercegovac, Općina Hercegovac, Bjelovarsko-bilogorska županija, 43284, Hrvatska",nominatim
1,Herešin,46.1769365,16.8665800,"Herešin, Grad Koprivnica, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Hižanovec,46.1137533,16.4217897,"Hižanovec, Općina Sveti Petar Orehovec, Koprivničko-križevačka županija, 48269, Hrvatska",nominatim
1,Jakupovac Kapelski,,,,nominatim
1,Konščani,45.6648538,16.5497176,"Konšćani, Općina Križ, Zagrebačka županija, Hrvatska",nominatim
1,Korenovo,45.8585850,16.8114639,"Veliko Korenovo, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Koruška,46.0226772,16.5359181,"Koruška, Gradska četvrt Centar, Križevci, Grad Križevci, Koprivničko-križevačka županija, 48260, Hrvatska",nominatim
1,Kraljevac Križevački,45.9734351,16.7402461,"Kraljevac, Općina Rovišće, Bjelovarsko-bilogorska županija, 43212, Hrvatska",nominatim
1,Kusanovec,45.8194032,16.3491667,"Kusanovec, Općina Brckovljani, Zagrebačka županija, Hrvatska",nominatim
1,Loky,,,,nominatim
1,Lubena,45.9213391,16.5160711,"Lubena, Općina Gradec, Zagrebačka županija, Hrvatska",nominatim
1,Maglenca,45.9211719,16.9320077,"Maglenča, Ledince, Maglenča, Općina Veliko Trojstvo, Bjelovarsko-bilogorska županija, 43226, Hrvatska",nominatim
1,Mala Ciglena,45.8934246,16.9412226,"Mala Ciglena, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Martinec,46.0891232,15.9626404,"Martinec Orehovički, Općina Bedekovčina, Krapinsko-zagorska županija, Hrvatska",nominatim
1,Miklouš,45.7266777,16.7043771,"Gornji Miklouš, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Mučna,46.0689337,16.7375944,"Mala Mučna, Općina Sokolovac, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Novaki,45.8469164,16.5578347,"Novaki, Općina Dubrava, Zagrebačka županija, Hrvatska",nominatim
1,Općevac,45.7280399,16.5571761,"Općevac, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Pobjenik,45.7048930,16.6131474,"Pobjenik, Grad Čazma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Ruševac,46.0316718,16.6786684,"Ruševac, Grad Križevci, Koprivničko-križevačka županija, 48264, Hrvatska",nominatim
1,Stari Pavljani,45.8605809,16.8746878,"Stari Pavljani, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Tomodowcz,,,,nominatim
1,Čemernica Lonjska,45.7658591,16.4168812,"Čemernica Lonjska, Općina Kloštar Ivanić, Zagrebačka županija, Hrvatska",nominatim
1,Čepelovac,45.9949728,17.0425162,"Čepelovac, Grad Đurđevac, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Bosiljevo Čazmansko,,,,nominatim
1,Djakovac,,,,nominatim
1,Djurdjevac,,,,nominatim
1,Dulepska,45.8945450,16.3426353,"Dulepska, Grad Vrbovec, Zagrebačka županija, Hrvatska",nominatim
1,Ferdinandovac,46.0608291,17.1928025,"Općina Ferdinandovac, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Fuka,45.8863448,16.5287441,"Fuka, Općina Gradec, Zagrebačka županija, 10345, Hrvatska",nominatim
1,Galovec,46.0697306,16.1911811,"Galovec, Općina Konjščina, Krapinsko-zagorska županija, Hrvatska",nominatim
1,Garešnica,45.6361735,16.8617380,"Garešnica, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Graberje Ivaničko,45.7101594,16.4712034,"Graberje Ivanićko, Grad Ivanić-Grad, Zagrebačka županija, Hrvatska",nominatim
1,Grabrić,45.9008124,16.5057456,"Grabrić, Općina Gradec, Zagrebačka županija, Hrvatska",nominatim
1,Haganj,45.9147515,16.5787186,"Haganj, Općina Gradec, Zagrebačka županija, Hrvatska",nominatim
1,Hampovica,46.0156843,16.9540763,"Hampovica, Općina Virje, Koprivničko-križevačka županija, Hrvatska",nominatim
1,Kaniška Iva,45.5289318,16.9230556,"Kaniška Iva, Grad Garešnica, Bjelovarsko-bilogorska županija, 43283, Hrvatska",nominatim
1,Klokočevac,45.9178685,16.7839294,"Klokočevac, Grad Bjelovar, Bjelovarsko-bilogorska županija, 43251, Hrvatska",nominatim
1,Kobasičari,45.9614269,16.8129844,"Kobasičari, Općina Kapela, Bjelovarsko-bilogorska županija, 43000, Hrvatska",nominatim
1,Komuševac,45.7908706,16.6240677,"Komuševac, Grad Čazma, Bjelovarsko-bilogorska županija, 43245, Hrvatska",nominatim
1,Koprivnica,46.1672461,16.8102183,"Koprivnica, Grad Koprivnica, Koprivničko-križevačka županija, 48000, Hrvatska",nominatim
1,Lipovac Lonjski,,,,nominatim
1,Lipovo Brdo,46.0031214,16.8738864,"Lipovo Brdo, Općina Kapela, Bjelovarsko-bilogorska županija, 43203, Hrvatska",nominatim
1,Lipovčani,45.9855979,16.7882556,"Lipovčani, Općina Rovišće, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Marinkovec,,,,nominatim
1,Mikleuška,45.5527347,16.7279471,"Mikleuška, Grad Kutina, Sisačko-moslavačka županija, Hrvatska",nominatim
1,Narta,45.8332696,16.7884696,"Narta, Općina Štefanje, Bjelovarsko-bilogorska županija, 43247, Hrvatska",nominatim
1,Pavlin Kloštar,46.0073012,16.8288694,"Pavlin Kloštar, Općina Kapela, Bjelovarsko-bilogorska županija, 43203, Hrvatska",nominatim
1,Ploščica,45.7616253,16.8854923,"Stara Plošćica, Općina Ivanska, Bjelovarsko-bilogorska županija, 43232, Hrvatska",nominatim
1,Pupelica,45.8798969,17.0362289,"Pupelica, Općina Šandrovac, Bjelovarsko-bilogorska županija, 43227, Hrvatska",nominatim
1,Remetinec Križevački,45.9239375,16.5385563,"Remetinec Križevački, 31070, Remetinec, Općina Gradec, Zagrebačka županija, 10345, Hrvatska",nominatim
1,Sesvete,45.8139666,16.1261692,"Sesvete, Grad Zagreb, Hrvatska",nominatim
1,Sredice,46.0374219,16.8129849,"Sredice Gornje, Općina Kapela, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Stare Plavnice,45.8940344,16.8083834,"Stare Plavnice, Grad Bjelovar, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Sudovec,46.1058330,16.3630500,"Sudovec, Grad Novi Marof, Varaždinska županija, Hrvatska",nominatim
1,Svinjarec,45.8022580,16.5670104,"Svinjarec, Općina Dubrava, Zagrebačka županija, Hrvatska",nominatim
1,Tomašica,45.6432165,17.0173219,"Tomašica, Hercegovac, Općina Hercegovac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Zvonik,45.8983710,16.6365112,"Zvonik, Općina Farkaševac, Zagrebačka županija, 10344, Hrvatska",nominatim
1,Čaire,45.5557797,16.7990067,"Čaire, Grad Kutina, Sisačko-moslavačka županija, Hrvatska",nominatim
1,Čazma,45.8383124,16.7079896,"Česma, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Ivanska Žabno,,,,nominatim
1,Medjurača,,,,nominatim
1,Novoselec,45.6529782,16.5345145,"Novoselec, Općina Križ, Moslavina (HTRS96 E502690 N5057010)",manual
1,Palešnik,45.6364872,16.9776100,"Palešnik, Općina Hercegovac, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Pašijan,45.6362063,16.9207348,"Mali Pašijan, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Prilesje,45.8586483,16.4219004,"Prilesje, Grad Vrbovec, Zagrebačka županija, Hrvatska",nominatim
1,Rayncek,,,,nominatim
1,Ruškovac,45.7205173,16.8777698,"Ruškovac, Općina Berek, Bjelovarsko-bilogorska županija, 43232, Hrvatska",nominatim
1,Strmec Ravenski,,,,nominatim
1,Sv. Jakob,,,,nominatim
1,Temerie,,,,nominatim
1,Teratenik,,,,nominatim
1,Vrhovec Rakovečki i NE,,,,nominatim
1,Zloboda,,,,nominatim
1,Žibrinovec,46.0993116,16.5137292,"Žibrinovec, Grad Križevci, Koprivničko-križevačka županija, 48269, Hrvatska",nominatim
1,Celine,45.8916188,16.4048813,"Celine, Grad Vrbovec, Zagrebačka županija, Hrvatska",nominatim
1,Moslavina,45.5739858,16.6428554,"Moslavinagrad, Rajičevac, Popovača, Grad Popovača, Sisačko-moslavačka županija, 44317, Hrvatska",nominatim
1,Osek,,,,nominatim
1,Pavlin,46.0073012,16.8288694,"Pavlin Kloštar, Općina Kapela, Bjelovarsko-bilogorska županija, 43203, Hrvatska",nominatim
1,Zdenčac,45.6252288,16.9521998,"Zdenčac, Veliki Zdenčac, Zdenčac, Grad Garešnica, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
2,Varaždinske Toplice,46.2166667,16.4166667,Varaždinske Toplice (user 46°13′N 16°25′E),manual
2,Jalkovec,46.2780556,16.3188889,Jalkovec (user 46°16′41″N 16°19′08″E),manual
1,Donja Gračenica,45.5666667,16.6166667,Donja Gračenica (user 45°34′N 16°37′E),manual
1,Donji Zdenci,45.5833333,17.9500000,Donji Zdenci (user 45°35′N 17°57′E),manual
4,Biškupec Zelinski,45.9615472,16.2325242,"Biškupec Zelinski, Grad Sveti Ivan Zelina, Zagrebačka županija, Hrvatska",nominatim
4,Blinja,45.4225100,16.4572695,"Blinja, Donje Komarevo, Grad Sisak, Sisačko-moslavačka županija, Hrvatska",nominatim
4,Laz Bistrički,45.9710422,16.0987558,"Laz Bistrički, Općina Marija Bistrica, Krapinsko-zagorska županija, Hrvatska",nominatim
4,Laška ulica,45.8364382,16.0426652,"Laška ulica, Mjesni odbor Gornja Dubrava, Gradska četvrt Gornja Dubrava, Zagreb, Grad Zagreb, 10128, Hrvatska",nominatim
4,Markuševačka Trnava,45.8808394,16.0330110,"Markuševačka Trnava, Markuševečki Popovec, Mjesni odbor Vidovec, Gradska četvrt Podsljeme, Zagreb, Grad Zagreb, 10166, Hrvatska",nominatim
4,Omillia,,,,nominatim
4,Reka,46.1315112,16.7711853,"Reka, Grad Koprivnica, Koprivničko-križevačka županija, 48305, Hrvatska",nominatim
4,Sisak Sisek,45.4876303,16.3728187,"Croatia Osiguranje, 24, Ulica Stjepana i Antuna Radića, Stari Sisak, Trg, Gradska četvrt Centar, Sisak, Grad Sisak, Sisačko-moslavačka županija, 44000, Hrvatska",nominatim
4,Suhodol Zeli,,,,nominatim
4,Sušobreg,46.0386289,16.1659329,"Sušobreg, Općina Konjščina, Krapinsko-zagorska županija, 49282, Hrvatska",nominatim
4,Topusko,45.2943011,15.9707037,"Općina Topusko, Sisačko-moslavačka županija, 44415, Hrvatska",nominatim
4,Turanj,45.4612412,15.5695859,"Turanj, Karlovac, Grad Karlovac, Karlovačka županija, 47106, Hrvatska",nominatim
4,Turopolje,45.6491798,16.1402032,"Turopolje, Grad Velika Gorica, Zagrebačka županija, Hrvatska",nominatim
4,Veleševec,45.6531899,16.2623047,"Veleševec, Općina Orle, Zagrebačka županija, Hrvatska",nominatim
4,Velika Gora,45.9591124,16.1943780,"Velika Gora, Grad Sveti Ivan Zelina, Zagrebačka županija, Hrvatska",nominatim
4,Vrhovac,45.6353927,15.4863056,"Vrhovac, Tkalci, Vrhovac, Grad Ozalj, Karlovačka županija, Hrvatska",nominatim
4,Šimunčevec Šimunovec,,,,nominatim
1,Bijela,45.5627565,17.2903219,"Bijela, Općina Sirač, Bjelovarsko-bilogorska županija, Hrvatska",nominatim
1,Petrovina,45.5271000,17.1602000,"Petrovina (okolica Gornjih Sređana, Pálffy 1556; approx)",manual
1,Slatina,45.9569941,16.3855756,"Slatina, Općina Preseka, Zagrebačka županija, 10346, Hrvatska",nominatim
4,Brkiševina,45.4457065,16.0896594,"Brkiševina, Uzbašići, Brkiševina, Općina Lekenik, Sisačko-moslavačka županija, Hrvatska",nominatim
4,Sveta Jana,45.4808110,15.8435920,"Sveta Jana, Dugo Selo Lasinjsko, Općina Gvozd, Sisačko-moslavačka županija, 47206, Hrvatska",nominatim
1,Sopje,45.8000000,17.7333333,Sopje (user 45°48′N 17°44′E),manual
2,Poljana,46.2700000,16.3180556,Poljana (user 46°16′12″N 16°19′05″E),manual
4,Andraševec,46.0003464,15.9356094,"Andraševec, Grad Oroslavje, Krapinsko-zagorska županija, Hrvatska",nominatim
4,Babča,,,,nominatim
4,Dolanski Jarak,,,,nominatim
4,Dubrava Samoborska Zagrebačka Dubrava,45.8063140,15.6699200,"Izvor Dubrava Samoborska, 31085, Gornji kraj - Hamor, Dubrava Samoborska, Grad Samobor, Zagrebačka županija, 10432, Hrvatska",nominatim
4,Gradec,45.8162301,15.9735992,"Mjesni odbor Gornji grad, Gradska četvrt Gornji grad - Medveščak, Zagreb, Grad Zagreb, 10103, Hrvatska",nominatim
4,Jerebić,45.5775055,15.9636954,"Jerebić, Grad Velika Gorica, Zagrebačka županija, Hrvatska",nominatim
4,Kal inje,,,,nominatim
4,Kamanje,45.6470034,15.4186638,"Kamanje, Općina Kamanje, Karlovačka županija, Hrvatska",nominatim
4,Kluka,,,,nominatim
4,Konšcica,45.7650677,15.7260162,"Konšćica, Grad Samobor, Zagrebačka županija, Hrvatska",nominatim
4,Lusje,,,,nominatim
4,Opatija Opatovina Topusko,,,,nominatim
4,Pokupske,,,,nominatim
1,Starigrad,46.1400000,16.8100000,"Starigrad, predgrađe Koprivnice (user; Petrić: =Owar)",manual
1,Četvrtkovac,45.5833333,17.2333333,Četvrtkovac (user-pinned),manual
1,Cerovo brdo,46.1330556,16.5500000,Cerovo brdo (user-pinned),manual
1,Dugi vrh,46.0708460,16.3820790,Dugi vrh (user-pinned),manual
1,Gornja Stupčanica,45.6253030,17.3375580,Gornja Stupčanica (user-pinned),manual
1,Topolovac,45.4605556,16.4358333,Topolovac (user-pinned),manual
4,Kupinec,45.7319444,15.7200000,Kupinec (user-pinned),manual
3,Špišić Bukovica,45.8489000,17.4247000,Špišić Bukovica (user/book-pinned),manual
3,Virovitica,45.8325000,17.3839000,Virovitica (user/book-pinned),manual
4,Zagreb - Grič,45.8162301,15.9735992,"Zagreb - Grič (Gornji grad), relabel",manual
1,LOVREČINA,45.9235500,16.4361770,"Lovrečina (user-pinned)",manual
1,Gornje Predrijevo,45.7833333,17.4666667,"Gornje Predrijevo (user-pinned)",manual
1,Pištana,45.5333333,17.8833333,"Pištana (user-pinned)",manual
1,Moslavina,45.6433859,16.6830138,"Moslavina (whole area, user-pinned)",manual
1,Slatinski Drenovac,45.5552892,17.7065148,"Slatinski Drenovac (user-pinned)",manual
1,Jugovac,45.7531100,17.6065410,"Jugovac (user-pinned, approximate)",manual
1,Apatovac,46.1477000,16.5726000,"Apatovec, Grad Križevci (geocoded)",nominatim

1,Gornji Sređani,45.5271000,17.1602000,"Gornji Sređani = Pekerszerdahely (Pálffy 1556)",nominatim
1,Orahovica,45.5333333,17.8833333,"Orahovica = Raholca (user-pinned)",nominatim
1,Kontovac,45.7024515,17.1738629,"Kontovac (user-pinned)",manual
1,Pastyinc,45.8448000,17.1020000,"Pastyinc, okolica Bačkovice (approx)",manual
1,Greda,45.1746000,17.8435000,"Greda = Gerenda, Gradina iznad Starog Slatinika (Pálffy 1556; approx)",manual
1,Brezovica Gradina,45.8665030,17.5580680,"Brezovica (Općina Gradina) = Berzőce, Pálffy 1556; HTRS96 user-pin",manual
1,Streza,46.0125000,16.8144000,"Streza = Pavlinski samostan Svih Svetih (medieval Pauline monastery)",nominatim
1,Bijela Stijena,45.3420000,17.1937000,"Fejérkő castle = Bijela Stijena, Okučani (district anchor, approx)",manual
1,Valpovo,45.6591000,18.4179000,"castrum Valpó = Valpovo (Szilágy district anchor, approx)",manual
1,Szávamellék,45.4500000,16.7000000,"Szávamellék = land along the Sava near Moslavina (district anchor, approx)",manual
